tx_id,complaint_id,mule_account_id,tx_timestamp,withdrawal_atm_id,amount_withdrawn,time_to_cashout_mins
TX_000852,CMP_00852,MULE_ACC_9366,2026-07-07 23:40:15,ATM_0142,15000,125
TX_000853,CMP_00853,MULE_ACC_2339,2026-08-09 04:49:15,ATM_0142,40000,24
TX_000854,CMP_00854,MULE_ACC_1741,2026-07-15 04:02:15,ATM_0077,40000,126
TX_000855,CMP_00855,MULE_ACC_8371,2026-08-10 20:59:15,ATM_0037,20000,87
TX_000856,CMP_00856,MULE_ACC_5248,2026-07-15 01:01:15,ATM_0006,40000,131
TX_000857,CMP_00857,MULE_ACC_8817,2026-07-10 22:16:15,ATM_0125,40000,123
TX_000858,CMP_00858,MULE_ACC_7471,2026-08-12 16:08:15,ATM_0006,20000,42
TX_000859,CMP_00859,MULE_ACC_1439,2026-07-10 23:10:15,ATM_0062,25000,143
TX_000860,CMP_00860,MULE_ACC_4127,2026-08-26 18:34:15,ATM_0038,40000,97
TX_000861,CMP_00861,MULE_ACC_3497,2026-07-30 22:34:15,ATM_0095,25000,144
TX_000862,CMP_00862,MULE_ACC_7418,2026-07-19 04:06:15,ATM_0137,50000,105
TX_000863,CMP_00863,MULE_ACC_5764,2026-07-31 12:21:15,ATM_0107,50000,144
TX_000864,CMP_00864,MULE_ACC_8993,2026-08-19 16:37:15,ATM_0092,50000,35
TX_000865,CMP_00865,MULE_ACC_7834,2026-07-24 13:56:15,ATM_0137,40000,49
TX_000866,CMP_00866,MULE_ACC_3643,2026-08-01 19:39:15,ATM_0095,15000,69
TX_000867,CMP_00867,MULE_ACC_6556,2026-08-05 05:59:15,ATM_0066,50000,139
TX_000868,CMP_00868,MULE_ACC_6902,2026-08-18 09:30:15,ATM_0073,50000,61
TX_000869,CMP_00869,MULE_ACC_3115,2026-08-19 23:56:15,ATM_0100,20000,71
TX_000870,CMP_00870,MULE_ACC_4845,2026-08-23 12:16:15,ATM_0006,40000,162
TX_000871,CMP_00871,MULE_ACC_3598,2026-08-29 06:53:15,ATM_0020,40000,148
TX_000872,CMP_00872,MULE_ACC_2977,2026-07-31 00:59:15,ATM_0071,25000,77
TX_000873,CMP_00873,MULE_ACC_5382,2026-08-22 00:23:15,ATM_0027,50000,151
TX_000874,CMP_00874,MULE_ACC_2817,2026-07-07 13:50:15,ATM_0027,50000,176
TX_000875,CMP_00875,MULE_ACC_2934,2026-07-06 14:01:15,ATM_0066,25000,112
TX_000876,CMP_00876,MULE_ACC_2626,2026-08-01 14:27:15,ATM_0032,20000,113
TX_000877,CMP_00877,MULE_ACC_1107,2026-08-27 04:52:15,ATM_0107,20000,141
TX_000878,CMP_00878,MULE_ACC_7799,2026-07-09 05:48:15,ATM_0107,40000,82
TX_000879,CMP_00879,MULE_ACC_7773,2026-08-23 05:28:15,ATM_0133,50000,137
TX_000880,CMP_00880,MULE_ACC_1162,2026-07-26 21:08:15,ATM_0071,25000,37
TX_000881,CMP_00881,MULE_ACC_7443,2026-08-22 02:28:15,ATM_0015,15000,58
TX_000882,CMP_00882,MULE_ACC_5845,2026-08-18 20:01:15,ATM_0142,40000,122
TX_000883,CMP_00883,MULE_ACC_1129,2026-08-19 21:58:15,ATM_0038,50000,155
TX_000884,CMP_00884,MULE_ACC_9919,2026-07-29 13:42:15,ATM_0089,25000,178
TX_000885,CMP_00885,MULE_ACC_2380,2026-07-29 05:36:15,ATM_0032,50000,157
TX_000886,CMP_00886,MULE_ACC_9383,2026-08-07 06:55:15,ATM_0137,15000,99
TX_000887,CMP_00887,MULE_ACC_5238,2026-07-04 22:36:15,ATM_0130,20000,97
TX_000888,CMP_00888,MULE_ACC_5255,2026-08-18 23:46:15,ATM_0137,20000,110
TX_000889,CMP_00889,MULE_ACC_1085,2026-08-01 07:25:15,ATM_0149,50000,106
TX_000890,CMP_00890,MULE_ACC_4831,2026-08-18 18:21:15,ATM_0117,50000,96
TX_000891,CMP_00891,MULE_ACC_5057,2026-07-12 20:10:15,ATM_0040,40000,103
TX_000892,CMP_00892,MULE_ACC_7974,2026-08-01 23:52:15,ATM_0092,20000,40
TX_000893,CMP_00893,MULE_ACC_7050,2026-08-03 04:34:15,ATM_0107,15000,123
TX_000894,CMP_00894,MULE_ACC_7937,2026-08-28 07:05:15,ATM_0107,20000,145
TX_000895,CMP_00895,MULE_ACC_8499,2026-07-13 14:42:15,ATM_0031,50000,151
TX_000896,CMP_00896,MULE_ACC_3569,2026-07-17 12:27:15,ATM_0031,15000,114
TX_000897,CMP_00897,MULE_ACC_7055,2026-08-27 10:44:15,ATM_0032,15000,94
TX_000898,CMP_00898,MULE_ACC_5816,2026-07-27 05:53:15,ATM_0037,50000,27
TX_000899,CMP_00899,MULE_ACC_5644,2026-07-29 23:08:15,ATM_0126,20000,66
TX_000900,CMP_00900,MULE_ACC_1732,2026-07-11 15:48:15,ATM_0117,15000,143
TX_000901,CMP_00901,MULE_ACC_8786,2026-08-30 07:46:15,ATM_0130,50000,53
TX_000902,CMP_00902,MULE_ACC_3440,2026-08-02 11:27:15,ATM_0105,40000,42
TX_000903,CMP_00903,MULE_ACC_1750,2026-07-18 09:55:15,ATM_0043,50000,91
TX_000904,CMP_00904,MULE_ACC_6060,2026-07-05 15:34:15,ATM_0022,20000,51
TX_000905,CMP_00905,MULE_ACC_9548,2026-08-12 16:00:15,ATM_0006,15000,141
TX_000906,CMP_00906,MULE_ACC_5504,2026-08-15 14:36:15,ATM_0149,15000,82
TX_000907,CMP_00907,MULE_ACC_7583,2026-07-09 14:12:15,ATM_0006,40000,31
TX_000908,CMP_00908,MULE_ACC_9649,2026-07-31 03:26:15,ATM_0021,15000,117
TX_000909,CMP_00909,MULE_ACC_3992,2026-08-07 02:03:15,ATM_0092,25000,42
TX_000910,CMP_00910,MULE_ACC_3973,2026-07-13 22:16:15,ATM_0021,40000,34
TX_000911,CMP_00911,MULE_ACC_5225,2026-07-13 10:50:15,ATM_0043,50000,50
TX_000912,CMP_00912,MULE_ACC_9264,2026-08-10 04:23:15,ATM_0071,40000,49
TX_000913,CMP_00913,MULE_ACC_1473,2026-08-08 10:26:15,ATM_0005,40000,79
TX_000914,CMP_00914,MULE_ACC_5035,2026-08-08 15:38:15,ATM_0092,15000,52
TX_000915,CMP_00915,MULE_ACC_3332,2026-07-09 19:13:15,ATM_0063,25000,158
TX_000916,CMP_00916,MULE_ACC_1016,2026-07-31 16:29:15,ATM_0037,15000,178
TX_000917,CMP_00917,MULE_ACC_5110,2026-07-07 13:09:15,ATM_0055,50000,109
TX_000918,CMP_00918,MULE_ACC_3644,2026-08-26 15:05:15,ATM_0020,15000,164
TX_000919,CMP_00919,MULE_ACC_5578,2026-08-17 01:09:15,ATM_0082,25000,73
TX_000920,CMP_00920,MULE_ACC_8417,2026-07-25 17:41:15,ATM_0083,40000,82
TX_000921,CMP_00921,MULE_ACC_1260,2026-07-17 11:01:15,ATM_0002,20000,20
TX_000922,CMP_00922,MULE_ACC_9011,2026-08-16 04:06:15,ATM_0137,50000,157
TX_000923,CMP_00923,MULE_ACC_8293,2026-07-08 14:54:15,ATM_0097,50000,110
TX_000924,CMP_00924,MULE_ACC_1138,2026-07-26 10:32:15,ATM_0040,40000,138
TX_000925,CMP_00925,MULE_ACC_5606,2026-07-04 04:59:15,ATM_0127,15000,69
TX_000926,CMP_00926,MULE_ACC_9090,2026-07-23 18:46:15,ATM_0127,20000,29
TX_000927,CMP_00927,MULE_ACC_7489,2026-07-04 04:26:15,ATM_0100,20000,91
TX_000928,CMP_00928,MULE_ACC_3875,2026-08-08 05:35:15,ATM_0020,20000,170
TX_000929,CMP_00929,MULE_ACC_9570,2026-07-20 16:06:15,ATM_0006,25000,69
TX_000930,CMP_00930,MULE_ACC_8437,2026-08-16 15:51:15,ATM_0014,40000,129
TX_000931,CMP_00931,MULE_ACC_9491,2026-07-31 11:46:15,ATM_0008,15000,146
TX_000932,CMP_00932,MULE_ACC_9723,2026-07-17 23:00:15,ATM_0040,40000,100
TX_000933,CMP_00933,MULE_ACC_4696,2026-07-09 15:33:15,ATM_0051,15000,39
TX_000934,CMP_00934,MULE_ACC_2584,2026-07-25 07:29:15,ATM_0006,50000,142
TX_000935,CMP_00935,MULE_ACC_5102,2026-08-24 17:49:15,ATM_0071,20000,47
TX_000936,CMP_00936,MULE_ACC_2194,2026-08-25 09:34:15,ATM_0021,25000,178
TX_000937,CMP_00937,MULE_ACC_1994,2026-08-01 16:06:15,ATM_0020,15000,116
TX_000938,CMP_00938,MULE_ACC_8075,2026-07-07 10:52:15,ATM_0144,20000,46
TX_000939,CMP_00939,MULE_ACC_7735,2026-07-22 11:21:15,ATM_0003,15000,173
TX_000940,CMP_00940,MULE_ACC_2659,2026-07-28 11:19:15,ATM_0071,50000,26
TX_000941,CMP_00941,MULE_ACC_2106,2026-07-16 00:18:15,ATM_0033,15000,69
TX_000942,CMP_00942,MULE_ACC_8887,2026-08-05 06:38:15,ATM_0032,20000,133
TX_000943,CMP_00943,MULE_ACC_8140,2026-07-07 02:13:15,ATM_0110,20000,111
TX_000944,CMP_00944,MULE_ACC_6618,2026-07-13 13:16:15,ATM_0133,50000,114
TX_000945,CMP_00945,MULE_ACC_4889,2026-08-15 19:55:15,ATM_0109,15000,163
TX_000946,CMP_00946,MULE_ACC_2120,2026-07-16 03:51:15,ATM_0120,25000,68
TX_000947,CMP_00947,MULE_ACC_6499,2026-08-17 08:33:15,ATM_0037,20000,96
TX_000948,CMP_00948,MULE_ACC_1060,2026-08-01 22:52:15,ATM_0040,20000,78
TX_000949,CMP_00949,MULE_ACC_7158,2026-08-03 21:54:15,ATM_0006,40000,122
TX_000950,CMP_00950,MULE_ACC_2887,2026-07-03 23:59:15,ATM_0137,15000,94
TX_000951,CMP_00951,MULE_ACC_4262,2026-08-31 08:37:15,ATM_0046,15000,92
TX_000952,CMP_00952,MULE_ACC_5029,2026-07-15 08:07:15,ATM_0046,20000,70
TX_000953,CMP_00953,MULE_ACC_2818,2026-07-05 18:24:15,ATM_0043,40000,73
TX_000954,CMP_00954,MULE_ACC_9633,2026-08-24 09:56:15,ATM_0017,20000,131
TX_000955,CMP_00955,MULE_ACC_4140,2026-07-13 02:49:15,ATM_0082,25000,116
TX_000956,CMP_00956,MULE_ACC_4098,2026-07-31 17:53:15,ATM_0084,15000,95
TX_000957,CMP_00957,MULE_ACC_3071,2026-07-07 19:42:15,ATM_0054,50000,169
TX_000958,CMP_00958,MULE_ACC_2062,2026-07-09 14:23:15,ATM_0137,50000,150
TX_000959,CMP_00959,MULE_ACC_3932,2026-07-27 13:31:15,ATM_0100,50000,115
TX_000960,CMP_00960,MULE_ACC_7569,2026-08-04 11:49:15,ATM_0040,40000,29
TX_000961,CMP_00961,MULE_ACC_6013,2026-08-28 05:24:15,ATM_0080,25000,116
TX_000962,CMP_00962,MULE_ACC_5834,2026-08-08 00:43:15,ATM_0117,15000,152
TX_000963,CMP_00963,MULE_ACC_7981,2026-08-02 15:01:15,ATM_0080,40000,139
TX_000964,CMP_00964,MULE_ACC_3942,2026-07-24 05:46:15,ATM_0020,15000,79
TX_000965,CMP_00965,MULE_ACC_9401,2026-08-29 23:01:15,ATM_0059,20000,40
TX_000966,CMP_00966,MULE_ACC_9946,2026-07-11 00:11:15,ATM_0071,15000,105
TX_000967,CMP_00967,MULE_ACC_5496,2026-07-23 22:49:15,ATM_0140,40000,174
TX_000968,CMP_00968,MULE_ACC_7616,2026-07-04 08:09:15,ATM_0004,40000,168
TX_000969,CMP_00969,MULE_ACC_7512,2026-08-14 14:09:15,ATM_0054,25000,78
TX_000970,CMP_00970,MULE_ACC_8679,2026-07-18 14:27:15,ATM_0081,20000,107
TX_000971,CMP_00971,MULE_ACC_8187,2026-07-31 21:11:15,ATM_0032,25000,162
TX_000972,CMP_00972,MULE_ACC_1158,2026-08-28 02:12:15,ATM_0092,40000,110
TX_000973,CMP_00973,MULE_ACC_9808,2026-08-16 10:34:15,ATM_0117,20000,103
TX_000974,CMP_00974,MULE_ACC_7404,2026-09-01 01:24:15,ATM_0017,50000,72
TX_000975,CMP_00975,MULE_ACC_6387,2026-07-28 04:48:15,ATM_0078,15000,135
TX_000976,CMP_00976,MULE_ACC_3910,2026-07-14 02:40:15,ATM_0037,20000,174
TX_000977,CMP_00977,MULE_ACC_4818,2026-07-08 10:55:15,ATM_0008,25000,154
TX_000978,CMP_00978,MULE_ACC_7731,2026-08-05 21:13:15,ATM_0034,50000,60
TX_000979,CMP_00979,MULE_ACC_7373,2026-07-30 12:43:15,ATM_0080,15000,53
TX_000980,CMP_00980,MULE_ACC_3601,2026-08-25 21:32:15,ATM_0052,50000,167
TX_000981,CMP_00981,MULE_ACC_4304,2026-08-18 18:28:15,ATM_0085,50000,56
TX_000982,CMP_00982,MULE_ACC_9043,2026-08-24 05:54:15,ATM_0020,40000,138
TX_000983,CMP_00983,MULE_ACC_5873,2026-08-14 13:21:15,ATM_0045,40000,176
TX_000984,CMP_00984,MULE_ACC_8079,2026-07-19 03:58:15,ATM_0047,50000,118
TX_000985,CMP_00985,MULE_ACC_1715,2026-08-09 00:28:15,ATM_0137,50000,60
TX_000986,CMP_00986,MULE_ACC_4559,2026-07-22 20:06:15,ATM_0142,15000,125
TX_000987,CMP_00987,MULE_ACC_9264,2026-07-27 00:55:15,ATM_0046,15000,124
TX_000988,CMP_00988,MULE_ACC_2199,2026-08-04 23:29:15,ATM_0085,15000,117
TX_000989,CMP_00989,MULE_ACC_2878,2026-07-28 22:46:15,ATM_0119,40000,103
TX_000990,CMP_00990,MULE_ACC_4969,2026-08-01 23:03:15,ATM_0046,20000,55
TX_000991,CMP_00991,MULE_ACC_3903,2026-07-13 21:32:15,ATM_0085,15000,51
TX_000992,CMP_00992,MULE_ACC_5476,2026-07-08 20:03:15,ATM_0040,15000,132
TX_000993,CMP_00993,MULE_ACC_8242,2026-07-06 20:10:15,ATM_0027,25000,153
TX_000994,CMP_00994,MULE_ACC_1076,2026-08-17 07:27:15,ATM_0064,15000,116
TX_000995,CMP_00995,MULE_ACC_1262,2026-08-31 03:42:15,ATM_0087,15000,27
TX_000996,CMP_00996,MULE_ACC_2582,2026-08-16 18:09:15,ATM_0107,20000,62
TX_000997,CMP_00997,MULE_ACC_4105,2026-08-25 07:36:15,ATM_0102,40000,73
TX_000998,CMP_00998,MULE_ACC_6842,2026-07-11 04:20:15,ATM_0137,15000,64
TX_000999,CMP_00999,MULE_ACC_4606,2026-07-04 09:47:15,ATM_0095,20000,91
TX_001000,CMP_01000,MULE_ACC_9185,2026-07-08 05:06:15,ATM_0146,20000,157
